id,author1_id,author2_id,collaboration_count,first_collaboration_year,last_collaboration_year,created_at,updated_at
2311,791,793,1,2014,2014,2026-01-31 22:36:06.692819,2026-01-31 22:36:06.692819
2312,792,793,1,2014,2014,2026-01-31 22:36:06.694583,2026-01-31 22:36:06.694583
2286,775,779,3,2013,2018,2026-01-31 22:36:06.572628,2026-01-31 22:36:06.703105
2313,779,790,1,2013,2013,2026-01-31 22:36:06.703513,2026-01-31 22:36:06.703513
2269,725,775,8,2013,2021,2026-01-31 22:36:06.485389,2026-01-31 22:36:06.715439
2305,775,790,4,2013,2014,2026-01-31 22:36:06.658046,2026-01-31 22:36:06.715715
2306,725,790,3,2013,2014,2026-01-31 22:36:06.661831,2026-01-31 22:36:06.715962
2314,773,794,1,2012,2012,2026-01-31 22:36:06.720737,2026-01-31 22:36:06.720737
2315,725,795,1,2011,2011,2026-01-31 22:36:06.726928,2026-01-31 22:36:06.726929
2316,796,797,2,2009,2011,2026-01-31 22:36:06.734604,2026-01-31 22:36:06.762604
2317,796,798,2,2009,2011,2026-01-31 22:36:06.736918,2026-01-31 22:36:06.762606
2318,725,796,2,2009,2011,2026-01-31 22:36:06.738981,2026-01-31 22:36:06.762606
2319,797,798,2,2009,2011,2026-01-31 22:36:06.741477,2026-01-31 22:36:06.762606
2320,725,797,2,2009,2011,2026-01-31 22:36:06.743676,2026-01-31 22:36:06.762607
2307,725,791,2,2008,2014,2026-01-31 22:36:06.684602,2026-01-31 22:36:06.768746
2322,791,798,1,2008,2008,2026-01-31 22:36:06.768963,2026-01-31 22:36:06.768964
2321,725,798,3,2008,2011,2026-01-31 22:36:06.746088,2026-01-31 22:36:06.773421
2323,725,799,1,2005,2005,2026-01-31 22:36:06.779426,2026-01-31 22:36:06.779427
2327,725,802,1,1994,1994,2026-01-31 22:36:06.795986,2026-01-31 22:36:06.795986
2324,725,800,2,1990,1996,2026-01-31 22:36:06.785940,2026-01-31 22:36:06.805421
2325,800,801,2,1990,1996,2026-01-31 22:36:06.788362,2026-01-31 22:36:06.805421
2326,725,801,2,1990,1996,2026-01-31 22:36:06.790182,2026-01-31 22:36:06.805422
2332,113,806,1,2024,2024,2026-01-31 22:36:06.830326,2026-01-31 22:36:06.830326
2333,807,808,1,2024,2024,2026-01-31 22:36:06.842268,2026-01-31 22:36:06.842268
2334,807,809,1,2024,2024,2026-01-31 22:36:06.844458,2026-01-31 22:36:06.844458
2335,113,807,1,2024,2024,2026-01-31 22:36:06.846221,2026-01-31 22:36:06.846222
2336,808,809,1,2024,2024,2026-01-31 22:36:06.847969,2026-01-31 22:36:06.847970
2337,113,808,1,2024,2024,2026-01-31 22:36:06.849743,2026-01-31 22:36:06.849744
2338,113,809,1,2024,2024,2026-01-31 22:36:06.851858,2026-01-31 22:36:06.851859
2328,113,803,3,2024,2025,2026-01-31 22:36:06.809847,2026-01-31 22:36:06.859099
2340,113,811,1,2023,2023,2026-01-31 22:36:06.868465,2026-01-31 22:36:06.868466
2329,804,805,2,2023,2025,2026-01-31 22:36:06.816451,2026-01-31 22:36:06.883671
2330,113,804,3,2023,2025,2026-01-31 22:36:06.818677,2026-01-31 22:36:06.883901
2331,113,805,3,2023,2025,2026-01-31 22:36:06.820476,2026-01-31 22:36:06.884131
2339,113,810,3,2021,2024,2026-01-31 22:36:06.862141,2026-01-31 22:36:06.903745
2341,812,813,2,2020,2021,2026-01-31 22:36:06.892999,2026-01-31 22:36:06.911721
2343,113,813,2,2020,2021,2026-01-31 22:36:06.896858,2026-01-31 22:36:06.911723
2345,814,815,1,2019,2019,2026-01-31 22:36:06.919813,2026-01-31 22:36:06.919814
2346,814,816,1,2019,2019,2026-01-31 22:36:06.921524,2026-01-31 22:36:06.921524
2347,113,815,1,2019,2019,2026-01-31 22:36:06.923249,2026-01-31 22:36:06.923249
2348,113,816,1,2019,2019,2026-01-31 22:36:06.925012,2026-01-31 22:36:06.925012
2349,815,816,1,2019,2019,2026-01-31 22:36:06.926709,2026-01-31 22:36:06.926709
2350,124,817,1,2019,2019,2026-01-31 22:36:06.933644,2026-01-31 22:36:06.933644
2351,113,817,1,2019,2019,2026-01-31 22:36:06.935861,2026-01-31 22:36:06.935862
2352,113,124,1,2019,2019,2026-01-31 22:36:06.937549,2026-01-31 22:36:06.937549
2355,818,820,1,2019,2019,2026-01-31 22:36:06.949481,2026-01-31 22:36:06.949482
2357,113,820,1,2019,2019,2026-01-31 22:36:06.953605,2026-01-31 22:36:06.953606
2358,819,820,1,2019,2019,2026-01-31 22:36:06.955285,2026-01-31 22:36:06.955285
2359,113,821,1,2019,2019,2026-01-31 22:36:06.962411,2026-01-31 22:36:06.962413
2353,113,818,3,2018,2019,2026-01-31 22:36:06.945433,2026-01-31 22:36:07.000303
2354,818,819,3,2018,2019,2026-01-31 22:36:06.947592,2026-01-31 22:36:07.000304
2356,113,819,3,2018,2019,2026-01-31 22:36:06.951735,2026-01-31 22:36:07.000304
2363,113,823,1,2018,2018,2026-01-31 22:36:07.004546,2026-01-31 22:36:07.004546
2362,113,822,2,2017,2018,2026-01-31 22:36:06.989321,2026-01-31 22:36:07.019599
2364,824,825,1,2017,2017,2026-01-31 22:36:07.024966,2026-01-31 22:36:07.024966
2365,401,824,1,2017,2017,2026-01-31 22:36:07.027689,2026-01-31 22:36:07.027690
2366,113,824,1,2017,2017,2026-01-31 22:36:07.029770,2026-01-31 22:36:07.029770
2367,401,825,1,2017,2017,2026-01-31 22:36:07.031736,2026-01-31 22:36:07.031736
2368,113,825,1,2017,2017,2026-01-31 22:36:07.034012,2026-01-31 22:36:07.034013
2370,826,827,1,2017,2017,2026-01-31 22:36:07.044498,2026-01-31 22:36:07.044498
2371,826,828,1,2017,2017,2026-01-31 22:36:07.047012,2026-01-31 22:36:07.047013
2372,113,826,1,2017,2017,2026-01-31 22:36:07.048958,2026-01-31 22:36:07.048959
2373,827,828,1,2017,2017,2026-01-31 22:36:07.050935,2026-01-31 22:36:07.050936
2374,113,827,1,2017,2017,2026-01-31 22:36:07.052679,2026-01-31 22:36:07.052680
2375,113,828,1,2017,2017,2026-01-31 22:36:07.054706,2026-01-31 22:36:07.054706
2377,113,830,1,2016,2016,2026-01-31 22:36:07.069010,2026-01-31 22:36:07.069010
2378,831,832,1,2016,2016,2026-01-31 22:36:07.075481,2026-01-31 22:36:07.075481
2379,113,831,1,2016,2016,2026-01-31 22:36:07.078154,2026-01-31 22:36:07.078155
2380,113,832,1,2016,2016,2026-01-31 22:36:07.080087,2026-01-31 22:36:07.080088
2342,113,812,3,2015,2021,2026-01-31 22:36:06.895172,2026-01-31 22:36:07.094157
2382,812,834,1,2015,2015,2026-01-31 22:36:07.094423,2026-01-31 22:36:07.094423
2383,113,834,1,2015,2015,2026-01-31 22:36:07.096731,2026-01-31 22:36:07.096732
2384,113,835,1,2015,2015,2026-01-31 22:36:07.103104,2026-01-31 22:36:07.103104
2385,836,837,1,2015,2015,2026-01-31 22:36:07.111416,2026-01-31 22:36:07.111417
2386,113,836,1,2015,2015,2026-01-31 22:36:07.113938,2026-01-31 22:36:07.113938
2387,836,838,1,2015,2015,2026-01-31 22:36:07.115992,2026-01-31 22:36:07.115992
2388,113,837,1,2015,2015,2026-01-31 22:36:07.117946,2026-01-31 22:36:07.117947
2389,837,838,1,2015,2015,2026-01-31 22:36:07.120052,2026-01-31 22:36:07.120052
2390,113,838,1,2015,2015,2026-01-31 22:36:07.121832,2026-01-31 22:36:07.121832
2344,113,814,4,2014,2019,2026-01-31 22:36:06.917630,2026-01-31 22:36:07.152537
2360,76,814,2,2014,2018,2026-01-31 22:36:06.979670,2026-01-31 22:36:07.152539
2393,113,840,1,2014,2014,2026-01-31 22:36:07.156716,2026-01-31 22:36:07.156716
2381,113,833,2,2014,2015,2026-01-31 22:36:07.086764,2026-01-31 22:36:07.164378
2394,113,841,1,2013,2013,2026-01-31 22:36:07.172678,2026-01-31 22:36:07.172679
2395,842,843,1,2012,2012,2026-01-31 22:36:07.188838,2026-01-31 22:36:07.188838
2396,842,844,1,2012,2012,2026-01-31 22:36:07.191100,2026-01-31 22:36:07.191100
2397,113,842,1,2012,2012,2026-01-31 22:36:07.192862,2026-01-31 22:36:07.192863
2398,843,844,1,2012,2012,2026-01-31 22:36:07.194605,2026-01-31 22:36:07.194605
2399,113,843,1,2012,2012,2026-01-31 22:36:07.196443,2026-01-31 22:36:07.196444
2401,113,845,1,2012,2012,2026-01-31 22:36:07.205143,2026-01-31 22:36:07.205143
2391,113,839,3,2011,2014,2026-01-31 22:36:07.128894,2026-01-31 22:36:07.213510
2392,76,839,3,2011,2014,2026-01-31 22:36:07.131126,2026-01-31 22:36:07.213511
2402,505,839,1,2011,2011,2026-01-31 22:36:07.213915,2026-01-31 22:36:07.213915
2403,113,505,1,2011,2011,2026-01-31 22:36:07.218159,2026-01-31 22:36:07.218159
2404,76,505,1,2011,2011,2026-01-31 22:36:07.219920,2026-01-31 22:36:07.219921
2406,113,846,1,2011,2011,2026-01-31 22:36:07.230400,2026-01-31 22:36:07.230401
2408,693,846,1,2011,2011,2026-01-31 22:36:07.234387,2026-01-31 22:36:07.234388
2410,131,693,1,2011,2011,2026-01-31 22:36:07.242955,2026-01-31 22:36:07.242955
2376,113,829,5,2010,2016,2026-01-31 22:36:07.062742,2026-01-31 22:36:07.255376
2400,113,844,3,2009,2012,2026-01-31 22:36:07.198229,2026-01-31 22:36:07.270519
2413,844,848,1,2009,2009,2026-01-31 22:36:07.270732,2026-01-31 22:36:07.270732
2414,113,848,1,2009,2009,2026-01-31 22:36:07.272989,2026-01-31 22:36:07.272990
2415,113,849,3,2007,2008,2026-01-31 22:36:07.278295,2026-01-31 22:36:07.290791
2416,113,850,1,2006,2006,2026-01-31 22:36:07.295984,2026-01-31 22:36:07.295984
2417,113,133,1,2006,2006,2026-01-31 22:36:07.298577,2026-01-31 22:36:07.298578
2418,113,851,1,2006,2006,2026-01-31 22:36:07.300360,2026-01-31 22:36:07.300361
2419,133,850,1,2006,2006,2026-01-31 22:36:07.302076,2026-01-31 22:36:07.302076
2420,850,851,1,2006,2006,2026-01-31 22:36:07.303829,2026-01-31 22:36:07.303830
2421,133,851,1,2006,2006,2026-01-31 22:36:07.305591,2026-01-31 22:36:07.305591
2422,113,852,1,2006,2006,2026-01-31 22:36:07.319940,2026-01-31 22:36:07.319940
2423,853,854,1,2006,2006,2026-01-31 22:36:07.327194,2026-01-31 22:36:07.327194
2424,113,853,1,2006,2006,2026-01-31 22:36:07.329345,2026-01-31 22:36:07.329345
